"Timestamp","Operation","ClientIP","AppUsed","Subject"
"1/30/2026 2:14:00 PM","SoftDelete","98.58.200.46","Client=ActiveSync","ATTENTION: We Rejected a CNB Mobile Deposit"
"1/30/2026 2:13:59 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Canceled: J35 TO Meeting - JMH IP Efficiency (LOS)  "
"1/30/2026 2:13:59 PM","SoftDelete","98.58.200.46","Client=ActiveSync","""Resistant Hypertension: Practical Pearls for Improved Management in Difficult Cases"" on VuMedi"
"1/30/2026 2:13:59 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Introductory Meeting with Dr. Colvin (PWH CMO)"
"1/30/2026 2:13:59 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Something Sweet for Valentine's Day"
"1/30/2026 2:13:59 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re:Introductory Meeting with Dr. Colvin (PWH CMO)"
"1/30/2026 2:13:58 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Canceled: Monthly HHA Meeting"
"1/30/2026 2:13:58 PM","SoftDelete","98.58.200.46","Client=ActiveSync","National Plan For Vacation Day Is Here With Getaways From Just $199!"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Your CNB Mobile Deposit Has Been Approved"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? 2026 Board of Directors Installation Dinner ??"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","We Received Your CNB Mobile Deposit"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: Jackson Meeting next week"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Meeting with HHA"
"1/30/2026 2:13:57 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? Accept Your Offer!"
"1/30/2026 2:13:56 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Westside Bed Days Report 1.28.2026"
"1/30/2026 2:13:56 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:13:56 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Daily Hospitalist Encounter Reporting (JMH)"
"1/30/2026 2:13:56 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Palms West Bed Days Report 1.28.2026"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","We Value Your Perspective - Quick Survey"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Woodmont Bed Days Report 1.28.2026"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","University Bed Days Report 1.28.2026"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","1+ Week Until San Diego Cluster, Register Now!"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK Main Discharge Barriers 1.28.26"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Westside Discharge Barriers 1.28.26"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK North Discharge Barriers 1.28.2026"
"1/30/2026 2:13:55 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Top 5 Reasons Physician Leaders Come to Congress, Open Now!"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Extraordinary Keynote on The Mind and Music"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Polished & Preppy + 25% Off"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JHS Central UR Quarterly Newsletter"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync",""
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Practical Training: Section 16 of the Securities Exchange Act of 1934 [CLE Webinar]"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Health care provider Letter and algorithm of measles"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Because of Your Recent Interest ? An Invitation to ALF 2026"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","""How to Handle Sugar Cravings"" on VuMedi"
"1/30/2026 2:13:54 PM","SoftDelete","98.58.200.46","Client=ActiveSync","[Newsletter] What?s your plan for ? making a plan?"
"1/30/2026 2:13:53 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Find Your New Look with Easy Stretch"
"1/30/2026 2:13:53 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Your Perfect Winter Escape Awaits in Coral Gables"
"1/30/2026 2:13:53 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Palms West Bed Days Report 1.27.2026"
"1/30/2026 2:13:52 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:13:51 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Canceled: Introductory Meeting: Dr. David Colvin (CMO, PWH) and Dr. Alyn Casal-Fernandez (CEO, HHA Associates) "
"1/30/2026 2:13:51 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? Accept Your Offer!"
"1/30/2026 2:13:51 PM","SoftDelete","98.58.200.46","Client=ActiveSync","ACT NOW: Plan Your Next Adventure + Get A $100 Reward Card"
"1/30/2026 2:13:51 PM","SoftDelete","98.58.200.46","Client=ActiveSync","25% Off Colorful Styles for Kids"
"1/30/2026 2:13:50 PM","SoftDelete","98.58.200.46","Client=ActiveSync","New HIPAA Changes and Updates for 2026"
"1/30/2026 2:13:50 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Confirmed: Your Zelle payment to M C Auto Specialists, LLC is complete"
"1/30/2026 2:13:50 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Lincoln Annual Privacy Practices Notice"
"1/30/2026 2:13:50 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re:"
"1/30/2026 2:13:49 PM","SoftDelete","98.58.200.46","Client=ActiveSync","[Bilal Dar] ""Optimizing Chronic Low Back Pain Treatment: Medications, Non-Pharmacologic Therapies, and Interventions"" on VuMedi"
"1/30/2026 2:13:48 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Become an ACHE Mentor"
"1/30/2026 2:13:48 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Update in Terms of Service for QuickBooks Live Full Service Clean Up Subscribers"
"1/30/2026 2:13:48 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? 2026 Board of Directors Installation Dinner ??"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Dr. Casal-Fernandez, Your January ExecTech Monthly Newsletter Is Here"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","[Clifford Rosen] ""Vitamin D and its Supplementation: Where is the Evidence and Should We Treat?"" on VuMedi"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","We Value Your Perspective - Quick Survey"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","DON'T MISS: Get up to 25% Off your next rental"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Kentucky DOR Says Artificial Intelligence Components Do Not Result in Custom Software"
"1/30/2026 2:13:47 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Florida: Dry Needling & Spinal Manipulation Course Dates"
"1/30/2026 2:13:46 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:13:46 PM","SoftDelete","98.58.200.46","Client=ActiveSync","New Webinar | Rural Health Transformation Fund"
"1/30/2026 2:13:46 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re:"
"1/30/2026 2:13:46 PM","SoftDelete","98.58.200.46","Client=ActiveSync","View your Exchange Online (Plan 1) invoice"
"1/30/2026 2:13:46 PM","SoftDelete","98.58.200.46","Client=ActiveSync","AMMG Spring 2026 Conference Workshops Announced"
"1/30/2026 2:13:45 PM","SoftDelete","98.58.200.46","Client=ActiveSync","MISSING ENCOUNTER REPORT 1.29.2026"
"1/30/2026 2:13:21 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","MISSING ENCOUNTER REPORT 1.29.2026"
"1/30/2026 2:13:18 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Re:; ; Re:"
"1/30/2026 2:12:53 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Canceled: Introductory Meeting: Dr. David Colvin (CMO, PWH) and Dr. Alyn Casal-Fernandez (CEO, HHA Associates) "
"1/30/2026 2:12:51 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Daily Hospitalist Encounter Reporting (JMH); Daily Hospitalist Encounter Reporting (JMH)"
"1/30/2026 2:12:48 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Health care provider Letter and algorithm of measles"
"1/30/2026 2:12:48 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","JHS Central UR Quarterly Newsletter"
"1/30/2026 2:12:39 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","New HIPAA Changes and Updates for 2026; Extraordinary Keynote on The Mind and Music; Dr. Casal-Fernandez, Your January ExecTech Monthly Newsletter Is Here; View your Exchange Online (Plan 1) invoice; Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:12:39 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Westside Bed Days Report 1.28.2026; JFK Main Discharge Barriers 1.28.26; [Bilal Dar] ""Optimizing Chronic Low Back Pain Treatment: Medications, Non-Pharmacologic Therapies, and Interventions"" on VuMedi; [Clifford Rosen] ""Vitamin D and its Supplementation: Where is the Evidence and Should We Treat?"" on VuMedi; ?? Accept Your Offer!"
"1/30/2026 2:12:39 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","University Bed Days Report 1.28.2026; ?? 2026 Board of Directors Installation Dinner ??; Polished & Preppy + 25% Off; Re: HHA of Texas - Corpus Christi Discharge Barriers ; Re: HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:12:37 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Palms West Bed Days Report 1.27.2026; Your Perfect Winter Escape Awaits in Coral Gables; We Value Your Perspective - Quick Survey; Westside Discharge Barriers 1.28.26; Update in Terms of Service for QuickBooks Live Full Service Clean Up Subscribers"
"1/30/2026 2:12:37 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Lincoln Annual Privacy Practices Notice; We Value Your Perspective - Quick Survey; Palms West Bed Days Report 1.28.2026; JFK North Discharge Barriers 1.28.2026; Top 5 Reasons Physician Leaders Come to Congress, Open Now!"
"1/30/2026 2:12:37 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","AMMG Spring 2026 Conference Workshops Announced; 25% Off Colorful Styles for Kids; Confirmed: Your Zelle payment to M C Auto Specialists, LLC is complete; Become an ACHE Mentor; ACT NOW: Plan Your Next Adventure + Get A $100 Reward Card"
"1/30/2026 2:12:37 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","Kentucky DOR Says Artificial Intelligence Components Do Not Result in Custom Software; Find Your New Look with Easy Stretch; Woodmont Bed Days Report 1.28.2026; Florida: Dry Needling & Spinal Manipulation Course Dates; ""How to Handle Sugar Cravings"" on VuMedi"
"1/30/2026 2:12:37 PM","MoveToDeletedItems","98.58.200.46","Client=ActiveSync","[Newsletter] What?s your plan for ? making a plan?; New Webinar | Rural Health Transformation Fund; Re: HHA of Texas- Corpus Christi Bed Days ; Practical Training: Section 16 of the Securities Exchange Act of 1934 [CLE Webinar]; DON'T MISS: Get up to 25% Off your next rental"
"1/30/2026 2:12:36 PM","SoftDelete","98.58.200.46","Client=ActiveSync","""FDA Black Box Warning Removal: Are We at Risk of Repeating Historical Hormone Therapy Errors?"" on VuMedi"
"1/30/2026 2:12:36 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK Main Discharge Barriers 12.29.25"
"1/30/2026 2:12:36 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Enjoy Savings Up to 40% Off In-Store"
"1/30/2026 2:12:36 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK Main Discharge Barriers 12.28.25"
"1/30/2026 2:12:35 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Ring in 2026 the Le Bilboquet Way"
"1/30/2026 2:12:35 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK North Discharge Barriers 12.27.2025"
"1/30/2026 2:12:35 PM","SoftDelete","98.58.200.46","Client=ActiveSync","The Quiet Threat Behind Burnout: Decision Fatigue in Clinical Work"
"1/30/2026 2:12:35 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Choose Your Reward: 50,000 Hilton Honors Points Or $100 For Dining & Activities"
"1/30/2026 2:12:35 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Confirmed: Your Zelle payment to Monica McGiuin is complete"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK Main Discharge Barriers 12.27.25"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","CV for Sheikh Islam, MD - Experienced Practicing Board Certified Hospitalist interested in JFK & Westside - Already FL Licensed/US Citizen!!"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK North Discharge Barriers 12.28.2025"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Palms West Discharge Barriers 12.27.2025"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","[Abdallah Kobeissy] ""Update on Colorectal Cancer Screening and Prevention"" on VuMedi"
"1/30/2026 2:12:34 PM","SoftDelete","98.58.200.46","Client=ActiveSync","How to Change the World"
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? Don?t look if you hate a good deal..."
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Confirmed: You added or changed a Zelle contact"
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","HHA of Texas - Corpus Christi Discharge Barriers "
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","""How to Handle Sugar Cravings"" on VuMedi"
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","20% off Your Winter Wardrobe"
"1/30/2026 2:12:33 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Confirmed: Your Zelle payment to Chris Mazzarella is complete"
"1/30/2026 2:12:32 PM","SoftDelete","98.58.200.46","Client=ActiveSync","University Bed Days Report 12.29.2025"
"1/30/2026 2:12:32 PM","SoftDelete","98.58.200.46","Client=ActiveSync","University Discharge Barriers 12.29.2025"
"1/30/2026 2:12:32 PM","SoftDelete","98.58.200.46","Client=ActiveSync","2026 Installation Dinner"
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","?? Say Goodbye to 2025 with 50% OFF"
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Confirmed: Your Zelle payment to Jordan Duran is complete"
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","ACTION REQUIRED: GMIR rate change effective January 1, 2026"
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Re: HHA of Texas- Corpus Christi Bed Days "
"1/30/2026 2:12:31 PM","SoftDelete","98.58.200.46","Client=ActiveSync","New Year, New Education Offerings: Reserve Your Sessions Now!"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Keep Your Career Resolutions: Renew Your Membership Now!"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","50,000 Hilton Honors Points OR A $100 Dining & Activity Credit"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK Main Discharge Barriers 12.30.25"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","University Discharge Barriers 12.30.2025"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","SFHN&HR WEEKLY UPDATE - DECEMBER 30, 2025 - NEWS AND EVENTS"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","JFK North Discharge Barriers 12.29.2025"
"1/30/2026 2:12:30 PM","SoftDelete","98.58.200.46","Client=ActiveSync","Book Now, Thank Yourself Later ??"
